6.945758941489060811e-01,6.944735049338977007e-01,6.946049801930558321e-01,6.938962584148284929e-01,6.949419800757232757e-01,6.953979818065244567e-01,6.964537252182362304e-01,6.962916184520093754e-01,6.969024411430324584e-01,6.979476163098103925e-01,6.973970121955955781e-01,6.965637172435906743e-01,6.987858043766665972e-01,6.949383148604575400e-01,6.904974910575747415e-01,6.859356528629744210e-01,6.789945151701245463e-01,6.797195085105900425e-01,6.710202479969524791e-01,6.338233893137805719e-01
7.105047014157787055e-01,7.106804546603218142e-01,7.097624418750897446e-01,7.094784258081816564e-01,7.093296155308366213e-01,7.098580570429651182e-01,7.112641064136786540e-01,7.121773563815212427e-01,7.114068010274843257e-01,7.131739064438373799e-01,7.140914895786696359e-01,7.152790624725980928e-01,7.138153929088129068e-01,7.135641129856195031e-01,7.084207131862489959e-01,7.037926997973452670e-01,7.016886185958799427e-01,6.928167030304719365e-01,6.828180109552925980e-01,6.501527045999098142e-01
9.000689438243256735e-01,8.997990076163611128e-01,9.001050150823506346e-01,8.999394007583252364e-01,8.992526089188080940e-01,8.992094263774644824e-01,8.987283674001872447e-01,8.989207279109361348e-01,8.996938458687712137e-01,8.985740997802751373e-01,8.982942914814572299e-01,8.980835789827732452e-01,8.967717524386520367e-01,8.955753426141681572e-01,8.940718344372244886e-01,8.925087710627289672e-01,8.920074878659497442e-01,8.921134433535098385e-01,8.860444048136351114e-01,8.748595180414358019e-01
7.386776683720911452e-01,7.397104256188271609e-01,7.392710599445235786e-01,7.385411686429599332e-01,7.391793152259106270e-01,7.397294466956632064e-01,7.398802056541913252e-01,7.399383844618012684e-01,7.398789586159268961e-01,7.404053406952135763e-01,7.421266941374757842e-01,7.430531160365065890e-01,7.454107400704086395e-01,7.479011303471480021e-01,7.451667432117468071e-01,7.415007568672976612e-01,7.400017506190861294e-01,7.319798572231041023e-01,7.327408558463570643e-01,7.199732977554257340e-01
8.861724411295308634e-01,8.858369446111759027e-01,8.848939673900160230e-01,8.849994718248347381e-01,8.852674450887865198e-01,8.855992431571473311e-01,8.853452515889036478e-01,8.855030178957926656e-01,8.855614340058374223e-01,8.857288584309537249e-01,8.852115342778935636e-01,8.847787940012905583e-01,8.835479762497155942e-01,8.837784591121503608e-01,8.831422727135813666e-01,8.818555991161231011e-01,8.733335429828941177e-01,8.715709389348410552e-01,8.609147563827421745e-01,8.420282670562790894e-01
6.362829323208685217e-01,6.341761832814161171e-01,6.348152948467142842e-01,6.345291338302809780e-01,6.353821213022623482e-01,6.366101308951958027e-01,6.358604640913986250e-01,6.351486004247921535e-01,6.361964307469463176e-01,6.353755447103510701e-01,6.367893577790642023e-01,6.368992501318642141e-01,6.392746536039370930e-01,6.393766512028595805e-01,6.403954093035044703e-01,6.347283918122891277e-01,6.221654946751313808e-01,6.082563389699189305e-01,5.886431887614462788e-01,5.462655636768978251e-01
5.088664811123384535e-01,5.076714475592063458e-01,5.075279728109187705e-01,5.085937070589083842e-01,5.091799476094842625e-01,5.085876192565378373e-01,5.118814093280057431e-01,5.106223313955988719e-01,5.100109613050882729e-01,5.151322893756717924e-01,5.147075432816041740e-01,5.159150740106168698e-01,5.168188281118790695e-01,5.163415730736926612e-01,5.165987034614556439e-01,5.150328434027913183e-01,5.137680839759370954e-01,5.009945693034087988e-01,4.718885122241962549e-01,4.510625922543323174e-01
7.561061277509357748e-01,7.551679527158507987e-01,7.549723714740141922e-01,7.536960759776083485e-01,7.539932789049286210e-01,7.555247734202159560e-01,7.552034705721075714e-01,7.573154407868798454e-01,7.578534194062040985e-01,7.585213580349268181e-01,7.592048903198744814e-01,7.589044820080623754e-01,7.585339436211334663e-01,7.598867143906801180e-01,7.571611688523979256e-01,7.554481122662108916e-01,7.540058689264714786e-01,7.520840951412650632e-01,7.408789090014695766e-01,7.079018465280407790e-01
2.172975266828170993e-01,2.141702489705086254e-01,2.142738171507330147e-01,2.156244920459166048e-01,2.157016393886809213e-01,2.139707911051915712e-01,2.121965957510905110e-01,2.089493864174848392e-01,2.134143818915618107e-01,2.138474751086903991e-01,2.179381552837508229e-01,2.227982526509475480e-01,2.267109573254638688e-01,2.277678842730813669e-01,2.300507956853408142e-01,2.372759120490198770e-01,2.344276068664040702e-01,2.377194369184003619e-01,2.419345220321801326e-01,2.298776328220244469e-01
